Time_max,Time_min,Time_mean,Time_q1,Time_q2,Time_q3,LatitudeDegrees_max,LatitudeDegrees_min,LatitudeDegrees_mean,LatitudeDegrees_q1,LatitudeDegrees_q2,LatitudeDegrees_q3,LongitudeDegrees_max,LongitudeDegrees_min,LongitudeDegrees_mean,LongitudeDegrees_q1,LongitudeDegrees_q2,LongitudeDegrees_q3,AltitudeMeters_max,AltitudeMeters_min,AltitudeMeters_mean,AltitudeMeters_q1,AltitudeMeters_q2,AltitudeMeters_q3,HeartRatebpm_max,HeartRatebpm_min,HeartRatebpm_mean,HeartRatebpm_q1,HeartRatebpm_q2,HeartRatebpm_q3,Speed_max,Speed_min,Speed_mean,Speed_q1,Speed_q2,Speed_q3,RunCadence_max,RunCadence_min,RunCadence_mean,RunCadence_q1,RunCadence_q2,RunCadence_q3,gps_speed_max,gps_speed_min,gps_speed_mean,gps_speed_q1,gps_speed_q2,gps_speed_q3,gps_acc_max,gps_acc_min,gps_acc_mean,gps_acc_q1,gps_acc_q2,gps_acc_q3,label,fields_num,props_num,#ref
1613812810,1613800557,1613806737.9207678,1613803377.5,1613807246.0,1613810062.5,45.908222,45.883989,45.900306209951786,45.895959500000004,45.902845,45.905138,6.191967,6.119045,6.168390955335213,6.1640999999999995,6.172368,6.182527,1291.2,451.3,820.9056217593014,531.95,772.7,1128.0,NaN,NaN,NaN,NaN,NaN,NaN,6.7,0.0,1.8376603293004639,0.7,1.6,3.0,NaN,NaN,NaN,NaN,NaN,NaN,2.2988426892527354e-05,0,1.8868020411245956e-06,8.797051597115168e-07,1.4476032423863182e-06,3.2631728318590597e-06,1.942202443263512e-05,-2.130314628314378e-05,8.285373038686303e-10,-2.7901585547618685e-07,0.0,3.511172775790597e-07,run,9,6,#11
1613812810,1613800557,1613806737.9207678,1613803377.5,1613807246.0,1613810062.5,45.908222,45.883989,45.900306209951786,45.895959500000004,45.902845,45.905138,6.191967,6.119045,6.168390955335213,6.1640999999999995,6.172368,6.182527,1291.2,451.3,820.9056217593014,531.95,772.7,1128.0,NaN,NaN,NaN,NaN,NaN,NaN,6.7,0.0,1.8376603293004639,0.7,1.6,3.0,NaN,NaN,NaN,NaN,NaN,NaN,2.2988426892527354e-05,0,1.8868020411245956e-06,8.797051597115168e-07,1.4476032423863182e-06,3.2631728318590597e-06,1.942202443263512e-05,-2.130314628314378e-05,8.285373038686303e-10,-2.7901585547618685e-07,0.0,3.511172775790597e-07,run,9,6,#34
1618644319,1618640849,1618642585.1087708,1618641717.75,1618642585.5,1618643452.25,41.38704,41.375142,41.379656062319675,41.376742,41.378413,41.38149275,2.19258,2.165465,2.1806967709174843,2.172915,2.1812745,2.1892104999999997,110.2,-0.2,17.630178880553952,4.0,7.6,28.0,188.0,51.0,118.70859780727064,109.0,114.0,124.0,6.0,0.0,1.2998268897864975,1.0,1.2,1.8,NaN,NaN,NaN,NaN,NaN,NaN,5.8177332958007576e-05,0,1.2897710275955736e-06,0.0,0.0,2.643248672744175e-06,5.8177332958007576e-05,-5.8177332958007576e-05,3.701828876560227e-10,-2.3486574353666805e-06,0.0,2.4743073629309443e-06,walk,9,6,#55
1615993693,1615990391,1615992039.453681,1615991207.25,1615992023.5,1615992876.75,45.900781,45.871136,45.88578105184049,45.877863250000004,45.8865545,45.893252,6.128628,6.118174,6.124071262883436,6.121746,6.1241205,6.12663175,857.4,451.2,626.1088650306748,500.72499999999997,627.45,751.475,NaN,NaN,NaN,NaN,NaN,NaN,9.6,0.0,2.961625766871166,2.2,3.0,3.7,NaN,NaN,NaN,NaN,NaN,NaN,3.0105695294154422e-05,0,2.9956388676559637e-06,1.5586521270709025e-06,3.358223679540355e-06,3.9668424528843356e-06,2.698149943312694e-05,-2.667183988875993e-05,1.1130153557121848e-09,-4.4805624184695457e-07,3.4760393121152047e-08,6.852242427640712e-07,run,9,6,#79
1491729015,1491725357,1491727212.8186812,1491726343.25,1491727223.0,1491728129.75,42.543275,42.535395,42.53959706959707,42.537477499999994,42.539688999999996,42.54177,0.50911,0.493222,0.5003971611721612,0.49729325,0.49952850000000004,0.50426925,1386.5,1301.7,1340.0478021978022,1331.6999999999998,1343.4,1349.35,186.0,100.0,164.93223443223442,156.0,169.0,174.0,3.3,0.0,2.5417582417582416,2.3,2.6,2.8,96.0,0.0,85.97802197802197,84.0,87.0,89.0,3.6905802581546124e-06,0,2.5177249055257907e-06,2.321419770233122e-06,2.6071714315956874e-06,2.7987136041033175e-06,2.6778567811590406e-06,-1.2037230870682304e-06,7.154202739564108e-10,-2.4321869882185578e-08,-9.710155158523937e-10,2.2712353655558144e-08,run,9,6,#20
1605036573,1605035556,1605036065.136226,1605035810.0,1605036058.0,1605036320.0,41.38728,41.371997,41.38152531180626,41.379094,41.38225,41.384301,2.189428,2.166188,2.1799761331987892,2.17465,2.1804,2.187017,28.8,-6.2,5.883551967709384,-1.0,4.4,11.2,177.0,90.0,160.06962663975781,158.0,161.0,167.0,7.8,0.0,3.4293642785065592,3.2,3.4,3.6,81.0,0.0,78.28758829465187,78.0,79.0,80.0,2.5235560635702513e-05,0,3.4784084564718014e-06,3.059541124779421e-06,3.436779698901006e-06,3.7541364576781233e-06,2.5235560635702513e-05,-2.5235560635702513e-05,-2.3767018175962794e-09,-3.1839814232329514e-07,-2.0117809268853913e-13,2.777990413795668e-07,run,9,6,#85
1615625928,1615615931,1615620910.8132665,1615618203.75,1615620446.5,1615623686.25,45.829789,45.794203,45.80976797770346,45.800729,45.809177,45.8170425,6.205896,6.168369,6.185631710033445,6.179336,6.181941,6.19179075,1326.8,449.3,859.7540691192866,643.0,814.8,1063.9,NaN,NaN,NaN,NaN,NaN,NaN,5.5,0.0,1.6201895206243033,0.7,1.4,2.3,NaN,NaN,NaN,NaN,NaN,NaN,2.0946115377594667e-05,0,1.6599737164842396e-06,8.895594124907232e-07,1.2618310961449283e-06,2.1054419950131097e-06,1.9684305043267162e-05,-1.8807914264216175e-05,2.5292300567300047e-09,-2.7216609011436404e-07,9.681898930515953e-16,3.6599720055156173e-07,run,9,6,#13
1620019787,1620019180,1620019568.5841584,1620019484.25,1620019585.5,1620019686.75,41.390733,41.38737,41.38914707425743,41.3880145,41.389645,41.389645,2.175415,2.169875,2.1717685247524754,2.17051775,2.171467,2.171467,119.8,-10.6,28.794059405940594,1.6,1.6,61.2,150.0,82.0,123.22524752475248,112.0,125.0,135.0,21.3,0.0,3.0173267326732676,1.6,2.0,2.7,NaN,NaN,NaN,NaN,NaN,NaN,0.00017768752100001304,0,3.6070760899658278e-06,0.0,1.3348906423429385e-06,2.5936960438317817e-06,0.00017768752100001304,-0.00017456680220928424,1.6248775597081256e-23,-1.6312162195374528e-09,0.0,2.48056252168861e-08,walk,9,6,#118
1607425920,1607421519,1607423701.375711,1607422553.5,1607423550.0,1607425051.5,41.453216,41.438198,41.44694891769823,41.443355,41.44737,41.450013,2.16994,2.142962,2.1559582228169956,2.152329,2.154098,2.1605655,328.4,120.0,248.5614586818334,239.2,261.6,278.8,220.0,102.0,152.5128805620609,138.0,159.0,162.0,5.2,0.0,2.577049180327869,2.2,2.8,3.2,116.0,0.0,76.84008029441284,78.0,79.0,80.0,4.6368188838285355e-05,0,2.6915702840732637e-06,2.3681929934752443e-06,2.934441759470029e-06,3.3338156372372366e-06,4.6368188838285355e-05,-4.384569516177477e-05,1.505100670546201e-09,-2.9511620111050005e-07,0.0,2.5642041425363886e-07,run,9,6,#182
1616831312,1616830321,1616830818.4959514,1616830571.25,1616830818.5,1616831065.75,41.380989,41.375651,41.378844009109315,41.37732525,41.379046,41.38055775,2.185892,2.178883,2.1821195819838057,2.18055675,2.18192,2.18357675,5.8,-55.4,-7.87004048582996,-5.75,-1.2,0.8,211.0,76.0,153.27024291497975,123.0,161.5,184.0,5.5,0.0,1.0337044534412956,0.8,1.0,1.2,NaN,NaN,NaN,NaN,NaN,NaN,5.854700953065797e-06,0,1.037256177176733e-06,0.0,0.0,2.275339356477579e-06,4.822582501131318e-06,-3.7525153412129527e-06,-3.819954434274281e-10,-2.226333692355262e-06,0.0,2.2261122526796653e-06,walk,9,6,#45
1595481320,1595477576,1595479577.9201136,1595478660.0,1595479703.0,1595480513.0,41.602339,41.58905,41.59527203757499,41.592573,41.595078,41.597622,0.659165,0.645545,0.6526882466056204,0.65103,0.652193,0.65497,202.6,152.8,182.52819703189138,175.4,184.4,191.2,178.0,88.0,158.0154720555731,158.0,161.0,163.0,8.0,0.0,2.7912851278812756,2.6,2.8,3.2,101.0,0.0,78.51657720239974,79.0,80.0,81.0,3.407984419468519e-05,0,2.82350909270514e-06,2.531951771694189e-06,2.8701792910665632e-06,3.228939168522455e-06,3.407984419468519e-05,-3.407984419468519e-05,7.868595376116782e-09,-3.060756741808758e-07,0.0,2.642733027056107e-07,run,9,6,#174
1595135597,1595133190,1595134354.3226643,1595133774.25,1595134352.5,1595134930.75,41.613715,41.591322,41.60261370198962,41.59649625,41.599792,41.609716500000005,0.704563,0.645555,0.6775806323529412,0.6654682500000001,0.6812475,0.68771975,212.4,152.4,180.44342560553633,169.2,178.6,190.4,163.0,115.0,135.56704152249134,124.0,129.5,155.0,5.6,0.0,3.271756055363322,3.0,3.4,3.6,82.0,40.0,79.12846020761246,79.0,79.0,80.0,1.178839070174826e-05,0,3.26966770138111e-06,3.006584406076192e-06,3.320437111587293e-06,3.60399708133377e-06,1.178839070174826e-05,-1.178839070174826e-05,-9.586506188165484e-10,-2.607751338976399e-07,0.0,2.6912233015399175e-07,run,9,6,#108
1492875229,1492874408,1492874788.3489933,1492874561.0,1492874777.0,1492875006.5,40.708161,40.706722,40.70748418120805,40.7070505,40.707491,40.707941,0.584334,0.583356,0.5838540067114094,0.5834435,0.583868,0.5842805,5.3,-0.6,1.957718120805369,0.75,1.7,3.2,NaN,NaN,NaN,NaN,NaN,NaN,5.3,0.0,3.7436241610738255,3.4,3.7,4.0,100.0,0.0,87.30872483221476,87.0,88.0,90.0,5.43732554325868e-06,0,3.7259148995538114e-06,3.372764054250418e-06,3.6085415039378e-06,4.04266863005899e-06,9.637253289014056e-07,-3.333389662393706e-07,6.1021186213664255e-09,-3.3211749355191933e-08,1.9594635200366112e-10,2.8184416146292092e-08,run,9,6,#86
1607081796,1607079272,1607080534.527087,1607079945.25,1607080508.5,1607081173.75,41.394248,41.375066,41.38506034946714,41.3811665,41.385512,41.38806925,2.196872,2.165517,2.1824099862344584,2.17451025,2.1832715,2.19031425,83.8,-7.8,11.619271758436945,0.0,4.0,18.6,181.0,96.0,149.15808170515098,148.0,158.0,163.0,7.7,0.0,3.488587921847247,3.4,3.6,3.8,84.0,0.0,77.7886323268206,78.0,79.0,79.0,5.2509935246308405e-05,0,3.589898118653057e-06,3.0358878079324994e-06,3.5368164240441796e-06,3.873722677989577e-06,5.2509935246308405e-05,-5.2509935246308405e-05,2.5721587589852805e-08,-3.3317713753135395e-07,-1.4441656973763199e-13,2.7648330374250603e-07,run,9,6,#148
1616409027,1616408273,1616408653.9892905,1616408467.0,1616408654.0,1616408841.0,41.390349,41.387594,41.388801199464524,41.387594,41.388833,41.389539,2.175962,2.168623,2.1718842262382867,2.168623,2.172122,2.174176,58.2,22.2,29.035341365461846,26.0,26.0,29.6,187.0,82.0,115.55287817938421,82.0,117.0,133.0,5.5,0.0,1.4950468540829986,0.9,1.6,2.0,NaN,NaN,NaN,NaN,NaN,NaN,1.1341040591617766e-05,0,1.0129564427419482e-06,0.0,6.950510038468994e-07,1.5532386597361391e-06,9.85318183866225e-06,-7.594312603432849e-06,-3.0119561795772893e-25,-2.572163240516798e-08,0.0,1.210043796372196e-08,walk,9,6,#48
1614177956,1614175625,1614176811.1775908,1614176225.75,1614176826.5,1614177392.25,45.900819,45.879774,45.89033240744021,45.8857745,45.890248,45.89525775,6.129626,6.118645,6.1251896926483616,6.123654500000001,6.125831,6.1271605000000005,718.8,451.2,552.2085916740479,473.52500000000003,528.05,631.525,NaN,NaN,NaN,NaN,NaN,NaN,7.3,0.0,3.100487156775908,2.4,3.2,3.9,NaN,NaN,NaN,NaN,NaN,NaN,9.348389592942708e-06,0,3.1306629175860706e-06,1.6575815871295433e-06,3.4842994334324855e-06,4.131090531648219e-06,5.1052927309982645e-06,-4.833491353865432e-06,-2.2873582771223652e-09,-4.5568023546772727e-07,2.429947604263824e-08,6.016516781788386e-07,run,9,6,#189
1616423377,1616421099,1616422238,1616421668.0,1616422238.0,1616422808.0,45.900774,45.879787,45.89033993374287,45.885342,45.890313,45.895357,6.129589,6.118386,6.124763790697674,6.12351,6.125196,6.126794,718.0,451.2,552.1146994295743,465.6,528.2,630.7,NaN,NaN,NaN,NaN,NaN,NaN,7.0,0.0,3.1188679245283017,2.3,3.3,4.0,NaN,NaN,NaN,NaN,NaN,NaN,7.362682322655949e-06,0,3.1334205068182355e-06,1.6750928158936534e-06,3.481149302466336e-06,4.170826734890029e-06,3.589546792356268e-06,-3.135398182426612e-06,1.28922577261446e-24,-3.3134149915150517e-07,1.1484859535365525e-08,4.2320653605737507e-07,run,9,6,#111
1619110683,1619109190,1619109835.7551868,1619109481.0,1619109760.0,1619110113.0,41.406725,41.386855,41.397522423236516,41.390696,41.398417,41.403984,2.196296,2.16493,2.1830510124481326,2.172361,2.183678,2.195119,37.0,11.2,23.046196403872752,13.7,21.8,33.1,NaN,NaN,NaN,NaN,NaN,NaN,9.0,0.0,3.80387275242047,1.7,3.9,5.9,NaN,NaN,NaN,NaN,NaN,NaN,0.0001376274318050405,0,4.175509096420163e-06,1.5325305536441035e-06,3.768242930390683e-06,6.290046636875421e-06,0.0001374762981579525,-2.281280366266452e-05,2.7692821786710183e-07,-4.974435952309394e-07,-3.194554311657227e-08,4.0052603859204175e-07,test,9,6,#74
1619161266,1619155796,1619158310.218573,1619156838.5,1619157989.0,1619159794.5,41.39364,41.382665,41.384948489996226,41.382782,41.383057,41.386030500000004,2.157951,2.115719,2.1230600298225744,2.116425,2.117603,2.1180234999999996,77.7,45.6,67.86795016987543,66.1,69.3,70.4,NaN,NaN,NaN,NaN,NaN,NaN,13.1,0.0,1.3231785579463948,0.0,0.4,1.4,NaN,NaN,NaN,NaN,NaN,NaN,1.3200253846876759e-05,0,1.3807510879038016e-06,5.5597463576953015e-08,3.438595690535834e-07,1.396791170331455e-06,1.0017854205492302e-05,-4.4384052722158225e-06,1.2133835246986195e-08,-8.268063620649346e-08,0.0,1.0683783484366687e-07,test,9,6,#70
1620061005,1620059890,1620060335.0291438,1620060100.0,1620060302.0,1620060510.0,41.398958,41.375584,41.38360535336976,41.378316999999996,41.380623,41.387832,2.183059,2.140905,2.157970014571949,2.147638,2.156956,2.1666030000000003,46.8,24.9,35.40127504553734,31.8,34.6,38.2,NaN,NaN,NaN,NaN,NaN,NaN,20.5,0.0,4.821857923497268,3.9,5.2,6.3,NaN,NaN,NaN,NaN,NaN,NaN,3.521592289597925e-05,0,5.039991021618516e-06,3.708911457968606e-06,5.407750091712275e-06,6.425731161776384e-06,3.497745776908218e-05,-1.279729809752519e-05,1.1200764910669845e-07,-3.729758634528425e-07,-4.773496943393719e-08,2.8577966485900905e-07,bike,9,6,#43
1616748474,1616747827,1616748148.4795182,1616747986.0,1616748148.0,1616748310.0,41.387154,41.38343,41.38551675180723,41.384496,41.385814,41.386553,2.122042,2.115724,2.1180111108433737,2.116345,2.117296,2.119637,77.2,73.3,76.02698795180723,74.8,77.0,77.1,NaN,NaN,NaN,NaN,NaN,NaN,3.9,0.0,1.3809638554216868,1.1,1.4,1.6,NaN,NaN,NaN,NaN,NaN,NaN,5.394147054252763e-06,0,1.3780566806305535e-06,1.076745235258641e-06,1.3280899177341563e-06,1.6116491242618709e-06,3.308939874609816e-06,-3.288553304057484e-06,-7.2341636138149755e-09,-2.0218403456729698e-07,9.43575477019389e-09,2.036220795036605e-07,walk,9,6,#40
1601352637,1601348579,1601350499.4842923,1601349396.0,1601350220.0,1601351765.0,41.394406,41.36753,41.38298749206843,41.37745,41.384698,41.387462,2.196933,2.165968,2.1844860108864697,2.177493,2.187173,2.189538,96.6,-13.0,20.629175738724726,6.0,10.4,22.4,190.0,97.0,162.05038880248833,154.0,159.0,174.0,12.3,0.0,3.0465629860031105,2.8,3.0,3.2,105.0,0.0,76.43359253499223,76.0,76.0,77.0,5.272263787296977e-05,0,2.7335604055322893e-06,2.6243808187270866e-06,2.9611613982627188e-06,3.2551130453964205e-06,5.272263787296977e-05,-4.976789812051558e-05,3.8470988557284104e-10,-2.4537151203428007e-07,0.0,2.3282788401247516e-07,run,9,6,#157
1618753755,1618753383,1618753569.9757411,1618753477.0,1618753570.0,1618753663.0,41.366429,41.365104,41.36561557142857,41.365296,41.365722,41.365808,2.142077,2.137715,2.1398141078167114,2.138673,2.139562,2.141082,46.6,17.8,33.64743935309973,24.2,35.8,42.8,168.0,105.0,143.2210242587601,134.0,144.0,156.0,4.2,0.0,1.644743935309973,1.0,1.6,2.2,NaN,NaN,NaN,NaN,NaN,NaN,7.799336007050674e-06,0,1.6436672741891095e-06,0.0,2.127485722302583e-06,2.81897452458951e-06,5.71553745345012e-06,-5.051378210808522e-06,9.498791797420567e-09,-2.0863119650327708e-06,0.0,2.1456225157366877e-06,walk,9,6,#119
1617857237,1617855545,1617856416.6214876,1617856004.0,1617856323.0,1617856939.0,41.386964,41.383626,41.38611200165289,41.3854865,41.386681,41.386939,2.169562,2.165695,2.1668027834710744,2.165873,2.166129,2.1678425,35.0,25.3,32.42314049586777,29.95,34.7,34.9,NaN,NaN,NaN,NaN,NaN,NaN,8.1,0.0,1.0165289256198347,0.0,1.0,1.8,NaN,NaN,NaN,NaN,NaN,NaN,7.865805895152003e-06,0,1.0391179651806406e-06,0.0,9.078099775161824e-07,1.7088557366164344e-06,6.246345514895197e-06,-3.6349280054974527e-06,2.1754105291993027e-08,-5.150614300526144e-08,0.0,9.18700916018339e-08,test,9,6,#73
1613143584,1613139568,1613141551.3379128,1613140523.5,1613141484.0,1613142637.5,45.900819,45.872113,45.88527374398943,45.877632500000004,45.884881,45.892563499999994,6.128628,6.119249,6.124956980977543,6.123003499999999,6.125255,6.126768500000001,839.2,452.0,648.2791281373844,512.3499999999999,669.0,780.3499999999999,NaN,NaN,NaN,NaN,NaN,NaN,7.6,0.0,2.7332892998678995,1.9,2.8,3.6,NaN,NaN,NaN,NaN,NaN,NaN,2.0985853017152763e-05,0,2.7614118236138225e-06,1.4071452027550366e-06,3.1917834094964858e-06,3.871211918396046e-06,1.5568322293574577e-05,-1.6615552304947056e-05,1.3045615055908399e-09,-4.1520950740715406e-07,1.9360709717359363e-08,6.023605836338295e-07,run,9,6,#35
1492246636,1492242884,1492244769.6427145,1492243787.0,1492244778.0,1492245713.0,42.605268,42.592183,42.59770494810379,42.59503,42.59779,42.600251,0.521688,0.506055,0.5140793433133732,0.5089870000000001,0.513401,0.5199199999999999,1143.6,1094.6,1114.0269461077844,1102.8,1112.3,1121.5,NaN,NaN,NaN,NaN,NaN,NaN,3.4,0.0,2.672255489021956,2.5,2.7,2.9,94.0,0.0,85.48103792415169,84.0,86.0,88.0,4.00733786333654e-06,0,2.651422016218124e-06,2.52068050689731e-06,2.735229487453615e-06,2.9187713797001654e-06,1.9061940097301958e-06,-9.721309802586298e-07,7.894158747621409e-10,-1.8475416715339555e-08,2.911159265707272e-10,2.000471764004314e-08,run,9,6,#27
1616568021,1616567589,1616567765.0050251,1616567684.0,1616567762.0,1616567835.0,41.386896,41.385537,41.38597303015075,41.385702,41.385762,41.386225,2.170223,2.165865,2.1678834773869347,2.166709,2.16781,2.169116,34.9,29.4,31.710552763819095,30.5,30.9,33.1,NaN,NaN,NaN,NaN,NaN,NaN,6.7,0.0,1.5296482412060302,1.1,1.5,1.9,NaN,NaN,NaN,NaN,NaN,NaN,8.993825794214936e-06,0,1.5660747705231901e-06,1.0253249649153962e-06,1.5057938929190775e-06,1.8370084782428858e-06,3.185049901477984e-06,-2.7416879023242195e-06,-1.4608270102010556e-08,-2.9116616935772854e-07,1.918428678430256e-08,2.8037810913995737e-07,walk,9,6,#37
1619455584,1619448171,1619451863.4511375,1619449989.0,1619451832.0,1619453715.0,41.687566,41.372708,41.545430654171184,41.387953,41.596198,41.639122,2.141799,0.552785,1.5350483911159263,1.085406,1.619936,2.042518,710.1,17.6,248.6662838569881,60.3,215.3,387.9,NaN,NaN,NaN,NaN,NaN,NaN,33.4,0.0,21.637941495124593,21.1,27.7,28.1,NaN,NaN,NaN,NaN,NaN,NaN,0.00030316665974891067,0,2.1886620528970713e-05,2.1204957916608644e-05,2.766830946440888e-05,2.811988906780801e-05,0.00014605531384272231,-0.00026141822794205984,1.8584116129622484e-08,-1.7702923060146677e-07,-5.246068717174539e-09,1.6236972480445535e-07,vehicle,9,6,#50
1619761158,1619759849,1619760474.983871,1619760150.5,1619760459.5,1619760774.5,41.393579,41.385248,41.38953644416873,41.3872725,41.389837,41.3916295,2.16373,2.116218,2.1441880669975184,2.1329297499999997,2.14586,2.1565860000000003,78.8,34.0,60.24863523573201,48.550000000000004,63.3,75.0,NaN,NaN,NaN,NaN,NaN,NaN,11.5,0.0,3.63560794044665,0.7,3.4,6.5,NaN,NaN,NaN,NaN,NaN,NaN,2.9135938565460233e-05,0,3.771524045220802e-06,5.560229130516899e-07,3.5398271592397378e-06,6.57119584808986e-06,2.319365398169825e-05,-1.2105826845724181e-05,3.671401707634801e-08,-2.880856280627159e-07,0.0,2.627748750121992e-07,vehicle,9,6,#55
1619022976,1619022348,1619022625.6376405,1619022492.25,1619022626.0,1619022758.75,41.398865,41.386658,41.394430603932584,41.39099875,41.395363,41.39824525,2.182971,2.164861,2.175861,2.1707634999999996,2.1766699999999997,2.1818435000000003,37.0,24.7,30.97359550561798,27.7,31.8,34.8,NaN,NaN,NaN,NaN,NaN,NaN,8.0,0.0,4.252808988764045,2.2,4.9,6.3,NaN,NaN,NaN,NaN,NaN,NaN,1.4384708919083547e-05,0,4.357719857918533e-06,2.0369121594421017e-06,4.791177619355988e-06,6.433116831248441e-06,8.30045928652965e-06,-5.161572001089656e-06,9.491480883684409e-08,-3.854011837223456e-07,-2.4683994746002503e-08,3.3096266533515884e-07,bike,9,6,#46
1618992919,1618991713,1618992317.996675,1618992017.0,1618992318.0,1618992619.0,41.386723,41.381443,41.383963834580214,41.382609,41.384101,41.385352,2.171337,2.165993,2.1689392975893598,2.16784,2.169191,2.170138,66.6,-13.0,17.437240232751456,2.8,9.8,27.6,167.0,77.0,122.01163757273483,113.0,119.0,129.0,10.1,0.0,1.5466334164588529,1.0,1.5,1.9,NaN,NaN,NaN,NaN,NaN,NaN,1.4084742514903349e-05,0,1.4961487320485298e-06,9.442801313151577e-07,1.4737491526338684e-06,1.9362620143639112e-06,1.215329878688466e-05,-1.4016290535439693e-05,-8.801256725418748e-26,-6.668094165045686e-08,0.0,6.709484256253691e-08,walk,9,6,#110
1602130820,1602126635,1602128755.3588142,1602127789.25,1602128687.5,1602130155.75,41.374413,41.363434,41.36816204485179,41.366176,41.3680095,41.369494,2.17018,2.144447,2.158191007800312,2.15052025,2.158347,2.1659444999999997,167.2,28.0,86.24165366614665,64.8,84.4,104.0,190.0,116.0,161.00546021840873,158.0,162.5,168.0,4.4,0.0,2.6355304212168487,2.2,3.0,3.4,117.0,0.0,76.4723088923557,79.0,80.0,80.0,2.5777506059963287e-05,0,2.7024119650680666e-06,2.5003600306906786e-06,3.004139051056455e-06,3.4050481554882695e-06,2.5777506059963287e-05,-2.3280500233377196e-05,-4.9932684712016664e-09,-4.170979090969635e-07,0.0,3.493485192096106e-07,run,9,6,#178
1617290452,1617282137,1617286159.0352347,1617283890.5,1617286017.0,1617288529.5,41.734891,41.664281,41.69332571695542,41.6783555,41.689109,41.7051125,0.600829,0.538991,0.5725478236324704,0.5608035,0.576261,0.5834805000000001,362.0,240.6,305.39073389137627,288.0,311.4,330.4,193.0,85.0,140.22191940821492,127.0,139.0,153.0,11.5,0.0,4.790422425540198,3.6,4.9,5.8,NaN,NaN,NaN,NaN,NaN,NaN,1.2481454821942012e-05,0,4.795324127760987e-06,3.5906110393017943e-06,4.848362634875925e-06,5.905658734740004e-06,7.5516242730969905e-06,-7.842775807625599e-06,-3.908894582125094e-09,-2.58678702638425e-07,-4.215861605575765e-09,2.2357790621133702e-07,bike,9,6,#15
1618131166,1618115704,1618123375.5105462,1618119525.0,1618123315.0,1618127232.0,41.921626,41.811504,41.877626362744344,41.863252,41.878855,41.893025,0.684388,0.600016,0.6435175914393881,0.627964,0.641171,0.658772,930.6,337.8,581.3397048597698,471.2,563.4,688.8,188.0,113.0,161.9885652476242,154.0,164.0,172.0,14.3,0.0,4.073398748358186,2.3,3.3,5.2,NaN,NaN,NaN,NaN,NaN,NaN,1.833228592384156e-05,0,4.069992332633068e-06,2.3211077551192143e-06,3.3507752044311495e-06,5.205454056028925e-06,1.076080484388862e-05,-8.379952763816193e-06,-6.228180893536693e-09,-2.4282262337975286e-07,-9.010524734654433e-18,2.495240210787026e-07,bike,9,6,#18
1600790171,1600786028,1600788091.9297066,1600786930.25,1600787765.5,1600789275.75,41.39649,41.384739,41.39024136338631,41.387837,41.3901805,41.392502,2.21138,2.16563,2.188457635391198,2.1774465,2.188679,2.1993635000000005,52.6,-4.6,9.771332518337408,1.8,9.2,16.15,182.0,99.0,160.29187041564794,157.0,163.0,168.0,9.2,0.0,3.34031173594132,3.1,3.4,3.6,85.0,0.0,76.6989608801956,76.0,77.0,77.0,2.6176238293702528e-05,0,3.3986428104594087e-06,2.9106530380019728e-06,3.382354537060564e-06,3.740475272332563e-06,2.6176238293702528e-05,-2.2067419768913884e-05,5.30771175384195e-09,-3.4423627208443266e-07,-1.777069479982511e-13,2.9435570541455786e-07,run,9,6,#153
1608231256,1608229220,1608230248.6873968,1608229735.5,1608230260.0,1608230762.5,41.403187,41.386947,41.39489738084755,41.391682,41.394544,41.398365,2.188297,2.165528,2.1777245360484314,2.17145,2.178088,2.184146,47.0,3.8,15.556962025316455,8.0,14.6,22.299999999999997,186.0,90.0,165.4232250963126,159.0,164.0,177.0,13.9,0.0,3.4259218492019814,3.2,3.6,3.8,81.0,0.0,76.22564667033572,77.0,77.0,78.0,4.435367258812447e-05,0,3.552827077230462e-06,2.8988782499494867e-06,3.5594331268959528e-06,3.936667881871727e-06,4.435367258812447e-05,-4.1244762575992336e-05,2.134501710139644e-08,-3.633602470940502e-07,-1.4416974609024075e-08,3.044491526020801e-07,run,9,6,#169
1611168028,1611165600,1611166734.9454975,1611166056.25,1611166478.5,1611167589.75,41.385597,41.367846,41.3776736492891,41.3759125,41.378659,41.380707,2.189655,2.16931,2.1827402642180096,2.1788295,2.1837775,2.1884865,13.2,-66.2,-6.195616113744076,-8.4,-0.8,2.8,171.0,96.0,155.8584123222749,155.0,156.0,161.0,4.6,0.0,3.2932464454976302,3.2,3.4,3.6,85.0,0.0,76.63862559241706,76.0,77.0,78.0,0.00025192236752868074,0,3.6768223493049113e-06,2.9671216629371106e-06,3.3772421823689095e-06,3.7104509737100087e-06,0.00025192236752868074,-0.0002470233909184013,1.1434925727004454e-07,-3.715242873292617e-07,-5.23929075971124e-09,3.4896752684540623e-07,run,9,6,#156
